time,close,high,low,open,trend_increasing_last_2_days,trend_increasing_perc_2,trend_increasing_last_3_days,trend_increasing_perc_3,trend_increasing_last_4_days,trend_increasing_perc_4,trend_increasing_last_5_days,trend_increasing_perc_5,trend_increasing_last_6_days,trend_increasing_perc_6,trend_increasing_last_7_days,trend_increasing_perc_7,trend_increasing_last_8_days,trend_increasing_perc_8,trend_increasing_last_9_days,trend_increasing_perc_9
2017-03-13,0.00644,0.00648,0.00615,0.00632,True,0.030399999999999983,True,0.04376012965964349,False,-0.006172839506172756,False,-0.009230769230769154,False,-0.043090638930163405,False,0.06622516556291402,False,0.06622516556291402,False,0.03870967741935494
2017-03-14,0.00639,0.00644,0.00626,0.00644,True,0.011075949367088667,True,0.022399999999999975,True,0.03565640194489461,False,-0.01388888888888884,False,-0.01692307692307693,False,-0.050520059435364084,False,0.057947019867549576,False,0.057947019867549576
2017-03-15,0.00625,0.00642,0.00625,0.00639,False,-0.029503105590062084,False,-0.011075949367088556,False,0.0,False,0.01296596434359798,False,-0.03549382716049376,False,-0.038461538461538325,False,-0.07132243684992567,False,0.03476821192052992
2017-03-16,0.0063,0.00636,0.00601,0.00625,False,-0.014084507042253502,False,-0.021739130434782705,False,-0.0031645569620253333,False,0.008000000000000007,False,0.021069692058346856,False,-0.02777777777777768,False,-0.03076923076923077,False,-0.0638930163447251
2017-03-17,0.00597,0.00634,0.00576,0.0063,True,-0.04480000000000006,False,-0.06572769953051649,False,-0.0729813664596275,False,-0.05537974683544311,False,-0.04480000000000006,False,-0.03241491085899517,False,-0.07870370370370372,False,-0.08153846153846156
2017-03-18,0.00688,0.00731,0.00597,0.00597,False,0.09206349206349196,False,0.1008,False,0.07668231611893583,False,0.06832298136645942,False,0.08860759493670889,False,0.1008,False,0.11507293354943271,False,0.06172839506172845
2017-03-19,0.00669,0.0072,0.00642,0.00688,True,0.12060301507537696,False,0.06190476190476191,False,0.0703999999999998,False,0.04694835680751175,False,0.03881987577639734,False,0.05854430379746822,False,0.0703999999999998,False,0.0842787682333872
2017-03-20,0.0069,0.00705,0.00645,0.00669,False,0.0029069767441860517,False,0.15577889447236193,False,0.09523809523809512,False,0.10399999999999987,False,0.07981220657277,False,0.0714285714285714,False,0.09177215189873422,False,0.10399999999999987
2017-03-21,0.00682,0.00705,0.00663,0.0069,True,0.01943198804185342,False,-0.008720930232558155,False,0.1423785594639866,False,0.08253968253968247,False,0.09119999999999995,False,0.06729264475743357,False,0.05900621118012417,False,0.07911392405063289
2017-03-22,0.00719,0.00758,0.00679,0.00682,False,0.04202898550724643,False,0.07473841554559058,False,0.04505813953488369,False,0.204355108877722,False,0.1412698412698412,False,0.15039999999999987,False,0.12519561815336466,False,0.11645962732919246
2017-03-23,0.011,0.011,0.00719,0.00719,True,0.6129032258064515,False,0.5942028985507246,False,0.6442451420029895,False,0.5988372093023255,False,0.8425460636515913,False,0.7460317460317458,False,0.7599999999999998,False,0.7214397496087637
2017-03-24,0.01062,0.01182,0.00815,0.011,True,0.47705146036161317,True,0.5571847507331378,False,0.5391304347826087,False,0.5874439461883407,False,0.5436046511627906,False,0.778894472361809,False,0.6857142857142855,False,0.6991999999999998
2017-03-25,0.00888,0.01084,0.00879,0.01062,False,-0.19272727272727264,False,0.2350486787204451,False,0.30205278592375384,False,0.28695652173913055,False,0.32735426008968616,False,0.2906976744186047,False,0.48743718592964846,False,0.4095238095238096
2017-03-26,0.00937,0.00982,0.00888,0.00888,False,-0.11770244821092268,False,-0.1481818181818182,False,0.30319888734353273,False,0.3739002932551321,False,0.3579710144927537,False,0.40059790732436484,False,0.3619186046511629,False,0.5695142378559466
2017-03-27,0.00943,0.01025,0.009,0.00937,True,0.06193693693693669,False,-0.11205273069679855,False,-0.1427272727272727,False,0.3115438108484003,False,0.38269794721407613,False,0.3666666666666665,False,0.4095665171898355,False,0.3706395348837208
2017-03-28,0.00955,0.00965,0.00906,0.00943,True,0.019210245464247544,True,0.07545045045045029,False,-0.10075329566854985,False,-0.13181818181818183,False,0.3282336578581362,False,0.4002932551319649,False,0.3840579710144927,False,0.42750373692077726
2017-03-29,0.01015,0.01015,0.00946,0.00955,True,0.07635206786850479,True,0.08324439701173958,True,0.14301801801801783,False,-0.044256120527306986,False,-0.07727272727272727,False,0.4116828929068148,False,0.48826979472140764,False,0.47101449275362306
2017-03-30,0.01383,0.0147,0.01015,0.01015,True,0.4481675392670159,True,0.4665959703075293,True,0.4759871931696906,True,0.5574324324324322,False,0.3022598870056499,False,0.2572727272727273,False,0.9235048678720446,False,1.0278592375366569
2017-03-31,0.0214,0.02254,0.01315,0.01383,True,1.1083743842364533,True,1.2408376963350785,True,1.2693531283138921,True,1.2838847385272145,True,1.4099099099099095,False,1.0150659133709983,False,0.9454545454545455,False,1.976356050069541
2017-04-01,0.022,0.02323,0.01968,0.0214,True,0.5907447577729572,True,1.167487684729064,True,1.3036649214659688,True,1.332979851537646,True,1.3479188900747063,True,1.477477477477477,False,1.071563088512241,False,1.0
2017-04-02,0.0615,0.0695,0.0075,0.022,True,1.8738317757009346,True,3.4468546637744035,True,5.059113300492611,True,5.439790575916231,True,5.521739130434783,True,5.56350053361793,True,5.925675675675675,False,4.790960451977401
2017-04-03,0.03201,0.062,0.025,0.0615,True,0.45499999999999985,True,0.4957943925233643,True,1.3145336225596527,True,2.153694581280788,True,2.351832460732984,True,2.394485683987275,True,2.416221985058698,True,2.604729729729729
2017-04-04,0.03787,0.0429,0.0269,0.03201,False,-0.3842276422764227,False,0.7213636363636364,False,0.7696261682242993,False,1.7382501807664497,False,2.731034482758621,False,2.9654450261780108,False,3.015906680805939,False,3.04162219850587
2017-04-05,0.03559,0.04108,0.035,0.03787,True,0.11184004998437991,False,-0.42130081300813016,False,0.6177272727272727,False,0.6630841121495326,False,1.573391178597252,False,2.5064039408866994,False,2.7267015706806284,False,2.7741251325556733
2017-04-06,0.0332,0.03728,0.029,0.03559,False,-0.12331660945339318,False,0.03717588253670745,False,-0.4601626016260163,False,0.5090909090909093,False,0.5514018691588787,False,1.40057845263919,False,2.2709359605911335,False,2.4764397905759163
2017-04-07,0.03715,0.03873,0.03086,0.0332,False,0.04383253722955893,False,-0.019012410879323927,False,0.16057482036863502,False,-0.39593495934959344,False,0.6886363636363639,False,0.7359813084112152,False,1.6861894432393347,False,2.660098522167488
2017-04-08,0.03575,0.0378,0.03515,0.03715,True,0.0768072289156625,False,0.0044956448440574,False,-0.055980987589120734,False,0.11683848797250862,False,-0.4186991869918699,False,0.625,False,0.6705607476635513,False,1.5849602313810554
2017-04-09,0.03421,0.03578,0.03251,0.03575,False,-0.07913862718707954,False,0.030421686746987753,False,-0.03877493677999433,False,-0.09664642196989714,False,0.06872852233676974,False,-0.44373983739837397,False,0.5549999999999999,False,0.5985981308411215
2017-04-10,0.03404,0.0359,0.0332,0.03421,False,-0.047832167832167705,False,-0.0837146702557201,False,0.025301204819277112,False,-0.04355155942680522,False,-0.10113546342751523,False,0.06341768197438324,False,-0.44650406504065043,False,0.5472727272727274
2017-04-11,0.03316,0.03513,0.032,0.03404,False,-0.030692779888921273,False,-0.0724475524475523,False,-0.10740242261103639,False,-0.00120481927710836,False,-0.06827760606912037,False,-0.12437285450224445,False,0.035926273039675216,False,-0.4608130081300813
2017-04-12,0.03455,0.0356,0.0322,0.03316,False,0.014982373678025684,False,0.00993861444022226,False,-0.03356643356643352,False,-0.06998654104979829,False,0.04066265060240948,False,-0.029221691486372547,False,-0.08766833905466076,False,0.07935020306154339
2017-04-13,0.03422,0.03562,0.0337,0.03455,True,0.03196622436670693,False,0.00528789659224449,False,0.0002923121894184977,False,-0.04279720279720267,False,-0.07886944818304176,False,0.030722891566264954,False,-0.03849395897724073,False,-0.09638236070768424
2017-04-14,0.03348,0.03525,0.033,0.03422,False,-0.030969609261939035,False,0.00965018094089265,False,-0.016451233842538104,False,-0.021338789827535676,False,-0.06349650349650338,False,-0.09878869448183036,False,0.008433734939759185,False,-0.05928631638100579
2017-04-15,0.03381,0.03451,0.03315,0.03348,False,-0.01198129748684984,False,-0.021418234442836415,False,0.019601930036188042,False,-0.006756756756756799,False,-0.011692487576731914,False,-0.05426573426573422,False,-0.0899057873485869,False,0.018373493975903488
2017-04-16,0.03306,0.03395,0.03251,0.03381,True,-0.012544802867383575,False,-0.03389830508474578,False,-0.043125904486251754,False,-0.003015681544029092,False,-0.028789659224441877,False,-0.03361590178310425,False,-0.07524475524475516,False,-0.11009421265141328
2017-04-17,0.03333,0.03386,0.03246,0.03306,False,-0.014196983141082531,False,-0.0044802867383514355,False,-0.026008182349503306,False,-0.035311143270622236,False,0.0051266586248490675,False,-0.020857814336075253,False,-0.025723472668810254,False,-0.06769230769230761
2017-04-18,0.03281,0.03419,0.0322,0.03333,True,-0.007562008469449544,False,-0.029577048210588597,False,-0.020011947431302413,False,-0.04120397428404443,False,-0.050361794500723533,False,-0.010554885404101433,False,-0.03613396004700353,False,-0.04092370651856181
2017-04-19,0.03035,0.03319,0.02816,0.03281,False,-0.08940894089408946,False,-0.08197217180883243,False,-0.10233658680863655,False,-0.09348864994026296,False,-0.11309175920514325,False,-0.12156295224312585,False,-0.08474065138721365,False,-0.1084018801410106
2017-04-20,0.02999,0.03104,0.02643,0.03035,False,-0.08594940566900333,False,-0.10021002100210019,False,-0.09286146400483963,False,-0.11298432416444837,False,-0.10424133811230596,False,-0.1236119228521333,False,-0.13198263386396525,False,-0.09559710494571783
2017-04-21,0.03355,0.0347,0.02945,0.02999,False,0.10543657331136758,False,0.02255409935995134,False,0.0066006600660066805,False,0.014821536600121199,False,-0.007690032534752977,False,0.0020908004778972256,False,-0.01957919345412029,False,-0.028943560057886897
2017-04-22,0.0316,0.03401,0.03033,0.03355,True,0.053684561520507046,False,0.04118616144975307,False,-0.03687900030478497,False,-0.051905190519051736,False,-0.04416212946158493,False,-0.0653652765454007,False,-0.056152927120668994,False,-0.07656341320864979
2017-04-23,0.03141,0.03214,0.03102,0.0316,False,-0.063785394932936,False,0.04734911637212402,False,0.034925864909390425,False,-0.04266991770801576,False,-0.057605760576057596,False,-0.04990925589836659,False,-0.07098491570541254,False,-0.06182795698924737
2017-04-24,0.03151,0.032,0.0309,0.03141,False,-0.0028481012658228,False,-0.060804769001490344,False,0.05068356118706241,False,0.03822075782537082,False,-0.039622066443157467,False,-0.05460546054605442,False,-0.046884452510586705,False,-0.0680272108843536
2017-04-25,0.03224,0.03421,0.03108,0.03151,True,0.02642470550779996,False,0.02025316455696191,False,-0.03904619970193757,False,0.07502500833611192,False,0.06227347611202627,False,-0.017372752209692255,False,-0.032703270327032685,False,-0.024803387779794406
2017-04-26,0.03275,0.03392,0.03224,0.03224,True,0.03935258648048223,True,0.04266157274753257,False,0.03639240506329111,False,-0.023845007451564926,False,0.0920306768922976,False,0.07907742998352574,False,-0.0018287107589148865,False,-0.0174017401740173
2017-04-27,0.03523,0.0368,0.03225,0.03275,True,0.092741935483871,True,0.11805775944144692,True,0.1216173193250556,False,0.11487341772151871,False,0.05007451564828602,False,0.17472490830276755,False,0.16079077429983513,False,0.07375800060957016
2017-04-28,0.045,0.04612,0.03487,0.03523,True,0.3740458015267174,True,0.3957816377171217,True,0.42811805775944123,True,0.4326647564469914,False,0.4240506329113922,False,0.3412816691505214,False,0.5005001667222406,False,0.48270181219110375
2017-04-29,0.05383,0.05952,0.04499,0.045,True,0.5279591257451037,True,0.6436641221374046,True,0.6696650124069481,True,0.7083465566486828,True,0.7137854186564789,False,0.7034810126582278,False,0.6044709388971683,False,0.7949316438812939
2017-04-30,0.05218,0.05499,0.04902,0.05383,True,0.15955555555555545,True,0.481124042009651,True,0.5932824427480914,True,0.6184863523573201,True,0.6559822278641698,True,0.6612543775867556,False,0.6512658227848098,False,0.5552906110283158
2017-05-01,0.05383,0.05811,0.04903,0.05218,False,0.0,False,0.1962222222222223,False,0.5279591257451037,False,0.6436641221374046,False,0.6696650124069481,False,0.7083465566486828,False,0.7137854186564789,False,0.7034810126582278
2017-05-02,0.05382,0.05527,0.0505,0.05383,True,0.03142966653890378,False,-0.00018577001671937765,False,0.19599999999999995,False,0.5276752767527677,False,0.643358778625954,False,0.6693548387096775,False,0.7080291970802919,False,0.7134670487106016
2017-05-03,0.06108,0.06199,0.05245,0.05382,False,0.1346832621214935,False,0.1705634342660025,False,0.1346832621214935,False,0.3573333333333335,False,0.7337496451887597,False,0.8650381679389314,False,0.89454094292804,False,0.9384322437321484
2017-05-04,0.08,0.08793,0.06,0.06108,True,0.48643626904496484,False,0.4861601337544119,False,0.5331544653123803,False,0.4861601337544119,False,0.7777777777777779,False,1.270791938688618,False,1.4427480916030535,False,1.481389578163772
2017-05-05,0.09139,0.105,0.07776,0.08,True,0.4962344466273738,True,0.6980676328502415,False,0.6977521827976962,False,0.7514373323112304,False,0.6977521827976962,False,1.0308888888888887,False,1.5940959409594098,False,1.790534351145038
2017-05-06,0.1001,0.1039,0.09029,0.09139,True,0.25125,True,0.6388343156516043,True,0.8599033816425119,False,0.8595578673602078,False,0.9183595247221157,False,0.8595578673602078,False,1.2244444444444444,False,1.841328413284133
2017-05-07,0.1391,0.155,0.09725,0.1001,True,0.5220483641536273,True,0.73875,True,1.2773411918795023,True,1.5845410628019323,False,1.584060932565484,False,1.665772326561901,False,1.584060932565484,False,2.091111111111111
2017-05-08,0.1917,0.224,0.1121,0.1391,True,0.9150849150849152,True,1.0976036765510453,True,1.3962500000000002,True,2.138506876227898,True,2.5618729096989967,False,2.56121122050901,False,2.6738213875047916,False,2.56121122050901
2017-05-09,0.1564,0.207,0.112,0.1917,True,0.12437095614665705,True,0.5624375624375626,True,0.7113469745048693,True,0.9550000000000001,True,1.560576293385724,True,1.9059829059829063,False,1.9054430614898754,False,1.9973169796857038
2017-05-10,0.187,0.1979,0.151,0.1564,False,-0.02451747522170067,False,0.3443565780014377,False,0.8681318681318682,False,1.0461757303862567,False,1.3375,False,2.061558611656843,False,2.474544778892605,False,2.473899312650938
2017-05-11,0.1837,0.1973,0.1618,0.187,True,0.17455242966751916,False,-0.04173187271778822,False,0.32063263838964784,False,0.8351648351648353,False,1.0100667469088522,False,1.2962500000000001,False,2.007531106745252,False,2.4132292827945
2017-05-12,0.2069,0.21,0.1806,0.1837,False,0.10641711229946527,False,0.32289002557544744,False,0.07929055816379749,False,0.4874191229331417,False,1.0669330669330672,False,1.2639238428712112,False,1.5862500000000002,False,2.3873608382449247
2017-05-13,0.2102,0.222,0.1951,0.2069,True,0.1442569406641263,False,0.12406417112299462,False,0.34398976982097174,False,0.09650495565988515,False,0.5111430625449316,False,1.0999000999001,False,1.3000328263486156,False,1.6275
2017-05-14,0.2171,0.22,0.2076,0.2102,True,0.04929917834702757,True,0.18181818181818166,False,0.16096256684491972,False,0.3881074168797951,False,0.13249869587897756,False,0.5607476635514017,False,1.168831168831169,False,1.375533428165007
