time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
1513468800,0.7097,0.7515,0.69,0.74,26429516.62,19077552.69,force_direct,
1513555200,0.7598,0.799,0.64,0.7097,61759174.32,45117182.93,force_direct,
1513641600,0.7497,0.8422,0.7128,0.7598,56930098.48,44073514.32,force_direct,
1513728000,0.7161,0.75,0.66,0.7497,45446220.19,32335450.73,force_direct,
1513814400,1.129,1.14,0.7161,0.7161,177103891.35,169160812.67,force_direct,
1513900800,1.054,1.25,0.67,1.129,193818531.9,190200878.55,force_direct,
1513987200,1.04,1.1,0.955,1.054,48253507.28,50608930.78,force_direct,
1514073600,1.015,1.045,0.86,1.04,41804219.05,40056370.33,force_direct,
1514160000,0.992,1.039,0.9544,1.015,18995531.7,18981785.49,force_direct,
1514246400,1.072,1.1,0.9812,0.992,26532527.67,27239866.34,force_direct,
1514332800,1.206,1.27,1.062,1.072,77003030.04,89304185.64,force_direct,
1514419200,1.255,1.3,1.1,1.206,57479060.94,70094869.7,force_direct,
1514505600,1.93,1.974,1.255,1.255,142973928.83,234364713.43,force_direct,
1514592000,1.889,2.474,1.77,1.93,141231805.12,294584889.51,force_direct,
1514678400,1.99,2.099,1.61,1.889,52975240.49,99393267.63,force_direct,
1514764800,2.04,2.09,1.81,1.99,28494038.92,54770829.38,force_direct,
1514851200,2.182,2.195,1.91,2.04,47250447.47,98054613.76,force_direct,
1514937600,2.724,2.85,2.15,2.182,90882383.29,230506889.54,force_direct,
1515024000,2.73,3.317,2.512,2.724,113983592.04,335937893.36,force_direct,
1515110400,2.517,3.06,2.158,2.73,91422075.98,237705139.26,force_direct,
1515196800,2.644,2.849,2.44,2.517,32621788.94,86908240.18,force_direct,
1515283200,2.751,2.8,2.53,2.644,21660807.84,58670513.14,force_direct,
1515369600,2.4,2.783,1.9,2.751,60791882.55,146400867.34,force_direct,
1515456000,2.041,2.478,1.9,2.4,57735631.59,125135596.64,force_direct,
1515542400,1.943,2.12,1.61,2.041,90014066.96,169909902.37,force_direct,
1515628800,1.917,2.25,1.56,1.943,140418849.75,267819276.58,force_direct,
1515715200,2.014,2.148,1.798,1.917,46230053.21,92359528.03,force_direct,
1515801600,1.99,2.119,1.95,2.014,21377252.4,43458918.14,force_direct,
1515888000,1.824,1.999,1.76,1.99,20473578.7,37814835.12,force_direct,
1515974400,1.648,1.87,1.629,1.824,18030332.4,31747575.36,force_direct,
1516060800,1.181,1.678,0.87,1.648,170048885.27,214125698.95,force_direct,
1516147200,1.302,1.389,0.87,1.181,195921613.95,216094785.14,force_direct,
1516233600,1.588,1.74,1.23,1.302,124880342.52,189811672.25,force_direct,
1516320000,1.538,1.7,1.455,1.588,54546678.22,85953071.16,force_direct,
1516406400,1.572,1.633,1.464,1.538,28559392.47,44437204.1,force_direct,
1516492800,1.365,1.572,1.309,1.572,39588968.87,55685753.29,force_direct,
1516579200,1.337,1.421,1.13,1.365,58462893.59,72656451.88,force_direct,
1516665600,1.344,1.447,1.179,1.337,54330864.3,71821765.05,force_direct,
1516752000,1.36,1.42,1.286,1.344,28283194.68,38169421.29,force_direct,
1516838400,1.302,1.379,1.27,1.36,17036378.66,22556899.95,force_direct,
1516924800,1.209,1.32,1.099,1.302,40712760.53,49016616.02,force_direct,
1517011200,1.219,1.24,1.18,1.209,13654988.37,16552905.32,force_direct,
1517097600,1.35,1.389,1.21,1.219,18441508.11,23664600.24,force_direct,
1517184000,1.262,1.356,1.24,1.35,16975824.99,21793627.68,force_direct,
1517270400,1.098,1.263,1.069,1.262,40098202.38,46677527.18,force_direct,
1517356800,1.123,1.15,1.0,1.098,27943616.38,30272996.29,force_direct,
1517443200,0.9418,1.13,0.8685,1.123,54259270.89,52817723.18,force_direct,
1517529600,0.8939,0.958,0.6325,0.9418,127492880.65,103534885.16,force_direct,
1517616000,0.9606,1.019,0.7725,0.8939,45892101.38,42027304.36,force_direct,
1517702400,0.8154,0.965,0.775,0.9606,36814679.79,31619985.58,force_direct,
1517788800,0.6765,0.8362,0.636,0.8154,84906673.43,60387988.85,force_direct,
1517875200,0.7615,0.7895,0.5627,0.6765,113106295.89,75526985.22,force_direct,
1517961600,0.7145,0.825,0.695,0.7615,42437431.38,32271653.4,force_direct,
1518048000,0.7777,0.7887,0.709,0.7145,32540681.76,24484301.13,force_direct,
1518134400,0.92,0.9299,0.74,0.7777,56479645.07,48217998.75,force_direct,
1518220800,1.023,1.23,0.902,0.92,88638824.94,92685987.02,force_direct,
1518307200,0.963,1.038,0.8875,1.023,43788029.18,41987051.53,force_direct,
1518393600,1.045,1.078,0.9521,0.963,33309022.59,34316151.41,force_direct,
1518480000,0.9876,1.048,0.962,1.045,20280187.83,20238885.09,force_direct,
1518566400,1.135,1.156,0.9781,0.9876,36970129.11,39381926.59,force_direct,
1518652800,1.108,1.144,1.073,1.135,29657377.46,32945332.2,force_direct,
1518739200,1.12,1.127,1.065,1.108,14676344.11,16095978.91,force_direct,
1518825600,1.181,1.2,1.108,1.12,21927985.38,25304349.84,force_direct,
1518912000,1.069,1.181,1.044,1.181,26396288.06,29036545.66,force_direct,
1518998400,1.11,1.135,1.065,1.069,9092215.44,10061629.88,force_direct,
1519084800,1.026,1.132,1.01,1.11,19132539.86,20512853.2,force_direct,
1519171200,0.9509,1.045,0.936,1.026,25665368.52,25273618.78,force_direct,
1519257600,0.89,1.002,0.8601,0.9509,31698156.21,29144305.11,force_direct,
1519344000,0.9362,0.9867,0.8511,0.89,24564243.63,22827560.65,force_direct,
1519430400,0.9,0.97,0.87,0.9362,13913311.73,12663978.34,force_direct,
1519516800,0.9033,0.925,0.875,0.9,9345067.63,8406434.13,force_direct,
1519603200,0.9261,0.9446,0.875,0.9033,13850013.48,12681575.84,force_direct,
1519689600,0.9274,0.96,0.9161,0.9261,10701388.57,10025754.12,force_direct,
1519776000,0.885,0.9461,0.8801,0.9274,12270675.3,11216986.42,force_direct,
1519862400,0.915,0.949,0.875,0.885,11989278.55,10933212.04,force_direct,
1519948800,0.8981,0.92,0.884,0.915,7825939.51,7037907.58,force_direct,
1520035200,0.8957,0.915,0.888,0.8981,9337591.4,8429310.22,force_direct,
1520121600,1.005,1.049,0.8825,0.8957,27611570.03,26305575.76,force_direct,
1520208000,0.9424,1.084,0.939,1.005,45819864.16,46374410.99,force_direct,
1520294400,0.9015,0.98,0.8885,0.9424,33251911.46,30837488.44,force_direct,
1520380800,0.8515,0.9133,0.7843,0.9015,33686330.85,28718597.64,force_direct,
1520467200,0.8047,0.874,0.795,0.8515,18334032.32,15236519.42,force_direct,
1520553600,0.8268,0.8421,0.7333,0.8047,31601794.43,24636097.42,force_direct,
1520640000,0.7763,0.8423,0.7688,0.8268,11214565.16,9042918.86,force_direct,
1520726400,0.8182,0.833,0.75,0.7763,13161926.28,10463088.52,force_direct,
1520812800,0.7806,0.833,0.7625,0.8182,14170345.42,11254433.49,force_direct,
1520899200,0.7782,0.7988,0.75,0.7806,11277515.31,8737576.09,force_direct,
1520985600,0.6884,0.7915,0.6555,0.7782,35039112.14,25412094.86,force_direct,
1521072000,0.6868,0.7268,0.6268,0.6884,31126018.39,20914816.57,force_direct,
1521158400,0.6775,0.7093,0.6615,0.6868,15792068.04,10882285.18,force_direct,
1521244800,0.628,0.6841,0.615,0.6775,15515334.96,10053127.26,force_direct,
1521331200,0.6495,0.69,0.5375,0.628,48698958.64,28966461.66,force_direct,
1521417600,0.7192,0.7242,0.6269,0.6495,37305556.11,25099247.57,force_direct,
1521504000,0.6987,0.7192,0.66,0.7192,36128974.38,24994064.52,force_direct,
1521590400,0.6801,0.708,0.6605,0.6987,22605778.89,15532069.34,force_direct,
1521676800,0.6513,0.69,0.6239,0.6801,23045541.26,14976646.78,force_direct,
1521763200,0.6405,0.6532,0.6066,0.6513,14528181.84,9119917.49,force_direct,
1521849600,0.6306,0.6769,0.6281,0.6405,13316407.15,8659671.83,force_direct,
1521936000,0.6335,0.6541,0.6201,0.6306,12304018.11,7810425.52,force_direct,
1522022400,0.5844,0.6385,0.5742,0.6335,26189603.07,15736676.1,force_direct,
1522108800,0.5703,0.6019,0.557,0.5844,19252275.26,11131416.71,force_direct,
1522195200,0.572,0.588,0.566,0.5703,9861354.9,5670616.63,force_direct,
1522281600,0.5028,0.5737,0.495,0.572,31800030.52,16881926.49,force_direct,
1522368000,0.4981,0.5272,0.47,0.5028,33920250.06,16734635.03,force_direct,
1522454400,0.5012,0.522,0.4923,0.4981,11966874.25,6069539.02,force_direct,
1522540800,0.4782,0.5071,0.4535,0.5012,17818814.26,8528399.91,force_direct,
1522627200,0.4935,0.5041,0.4717,0.4782,9598215.22,4679682.04,force_direct,
1522713600,0.547,0.5519,0.4908,0.4935,19707846.87,10384082.27,force_direct,
1522800000,0.4908,0.553,0.4849,0.547,20362949.3,10307853.88,force_direct,
1522886400,0.4884,0.498,0.4755,0.4908,16184056.84,7862595.05,force_direct,
1522972800,0.4725,0.4945,0.459,0.4884,10617031.0,4995097.31,force_direct,
1523059200,0.484,0.4957,0.4713,0.4725,10789382.24,5255382.67,force_direct,
1523145600,0.4962,0.501,0.484,0.484,8935455.65,4395393.63,force_direct,
1523232000,0.4865,0.513,0.4748,0.4962,11101516.36,5431957.97,force_direct,
1523318400,0.4906,0.4941,0.4764,0.4865,7794684.62,3781059.67,force_direct,
1523404800,0.5396,0.556,0.4853,0.4906,13834596.63,7194997.52,force_direct,
1523491200,0.6398,0.6636,0.503,0.5396,51092626.09,29335033.55,force_direct,
1523577600,0.6426,0.7079,0.613,0.6398,43740942.91,28911279.49,force_direct,
1523664000,0.6395,0.6733,0.622,0.6426,12733271.53,8200329.59,force_direct,
1523750400,0.6931,0.6967,0.6395,0.6395,13725828.16,9279163.71,force_direct,
1523836800,0.662,0.696,0.6353,0.6931,14650291.51,9655874.75,force_direct,
1523923200,0.6545,0.685,0.65,0.662,15773554.05,10539009.76,force_direct,
1524009600,0.7126,0.7289,0.652,0.6545,20701264.68,14316696.49,force_direct,
1524096000,0.7814,0.7887,0.7018,0.7126,20354801.04,14943769.16,force_direct,
1524182400,0.9235,0.9378,0.7814,0.7814,59239602.74,51127601.22,force_direct,
1524268800,0.8662,0.9235,0.7993,0.9235,38305644.31,33047921.39,force_direct,
1524355200,0.8603,0.9144,0.8379,0.8662,17906929.38,15735263.84,force_direct,
1524441600,0.873,0.885,0.84,0.8603,21678094.46,18682452.48,force_direct,
1524528000,0.9228,0.9649,0.8662,0.873,37240351.3,34244423.3,force_direct,
1524614400,0.795,0.9268,0.765,0.9228,61410209.69,50592345.6,force_direct,
1524700800,0.8462,0.85,0.76,0.795,25225119.08,20225524.53,force_direct,
1524787200,0.8049,0.862,0.8005,0.8462,12688527.74,10613140.19,force_direct,
1524873600,0.8619,0.89,0.7999,0.8049,18080659.52,15518170.44,force_direct,
1524960000,0.8654,0.9062,0.825,0.8619,17119973.86,14839616.53,force_direct,
1525046400,0.8309,0.875,0.82,0.8654,8529145.88,7169986.75,force_direct,
1525132800,0.8345,0.8389,0.7815,0.8309,14779374.78,11971649.43,force_direct,
1525219200,0.8562,0.865,0.8216,0.8345,12589534.74,10661375.98,force_direct,
1525305600,0.878,0.89,0.8379,0.8562,14300915.42,12416093.49,force_direct,
1525392000,0.8867,0.925,0.8529,0.878,18202275.14,16241416.44,force_direct,
1525478400,0.897,0.9224,0.8861,0.8867,11257884.27,10177971.96,force_direct,
1525564800,0.858,0.9097,0.839,0.897,13893499.16,12008879.15,force_direct,
1525651200,0.8239,0.8617,0.8,0.858,16239592.05,13294970.67,force_direct,
1525737600,0.8048,0.8448,0.79,0.8239,10277211.77,8348510.35,force_direct,
1525824000,0.7925,0.8166,0.7545,0.8048,12117224.25,9519089.55,force_direct,
1525910400,0.748,0.804,0.7448,0.7925,11535602.46,9007230.3,force_direct,
1525996800,0.6779,0.7548,0.65,0.748,38291356.2,26413089.56,force_direct,
1526083200,0.6842,0.71,0.632,0.6779,18600245.46,12536543.61,force_direct,
1526169600,0.7289,0.7466,0.666,0.6842,12948920.96,9225624.63,force_direct,
1526256000,0.7266,0.75,0.691,0.7289,15591497.12,11271275.68,force_direct,
1526342400,0.6911,0.7485,0.68,0.7266,12871477.26,9257080.44,force_direct,
1526428800,0.707,0.7128,0.6601,0.6911,14396006.64,9807927.69,force_direct,
1526515200,0.6585,0.7136,0.651,0.707,10974160.04,7518425.47,force_direct,
1526601600,0.676,0.6837,0.6471,0.6585,13669789.67,9114706.31,force_direct,
1526688000,0.6747,0.6914,0.661,0.676,4533544.56,3060419.6,force_direct,
1526774400,0.6977,0.7066,0.6689,0.6747,5661174.1,3917116.86,force_direct,
1526860800,0.6762,0.7015,0.6698,0.6977,7172095.32,4894739.49,force_direct,
1526947200,0.6387,0.6792,0.6354,0.6762,9958221.03,6567919.87,force_direct,
1527033600,0.5931,0.645,0.5745,0.6387,33120459.84,20088889.24,force_direct,
1527120000,0.63,0.639,0.579,0.5931,17515258.12,10692501.88,force_direct,
1527206400,0.6053,0.635,0.595,0.63,13895879.91,8447681.75,force_direct,
1527292800,0.6085,0.6282,0.5974,0.6053,4294331.87,2641524.32,force_direct,
1527379200,0.6039,0.6129,0.5981,0.6085,4887917.6,2951603.72,force_direct,
1527465600,0.5487,0.6087,0.5467,0.6039,14632526.8,8405733.48,force_direct,
1527552000,0.5999,0.609,0.545,0.5487,15451893.56,8959468.76,force_direct,
1527638400,0.6,0.626,0.583,0.5999,10796412.66,6487822.87,force_direct,
1527724800,0.6112,0.621,0.589,0.6,8799899.54,5383039.46,force_direct,
1527811200,0.6191,0.6246,0.6052,0.6112,8066204.18,4932453.32,force_direct,
1527897600,0.6429,0.6505,0.614,0.6191,12059676.53,7706168.55,force_direct,
1527984000,0.689,0.689,0.637,0.6429,9992662.53,6590482.7,force_direct,
1528070400,0.6552,0.7029,0.634,0.689,17644546.98,11654639.02,force_direct,
1528156800,0.6745,0.6855,0.6331,0.6552,13470284.72,8922950.94,force_direct,
1528243200,0.6721,0.6817,0.655,0.6745,8133367.14,5442043.98,force_direct,
1528329600,0.6769,0.6869,0.67,0.6721,5064092.29,3441893.38,force_direct,
1528416000,0.6725,0.68,0.6571,0.6769,4815056.39,3220449.41,force_direct,
1528502400,0.6571,0.68,0.656,0.6725,2588162.02,1732271.4,force_direct,
1528588800,0.5827,0.6573,0.555,0.6571,22726448.12,13698905.49,force_direct,
1528675200,0.599,0.603,0.5617,0.5827,12307384.93,7128650.56,force_direct,
1528761600,0.5566,0.5997,0.5445,0.599,12456107.19,7109547.84,force_direct,
1528848000,0.5307,0.561,0.5044,0.5566,17671159.23,9328691.85,force_direct,
1528934400,0.5579,0.5693,0.52,0.5307,14300823.27,7832812.85,force_direct,
1529020800,0.5334,0.5595,0.5272,0.5579,8275435.42,4512344.49,force_direct,
1529107200,0.5324,0.539,0.519,0.5334,5385834.13,2852750.74,force_direct,
1529193600,0.5268,0.5403,0.5218,0.5324,4917723.73,2619521.08,force_direct,
1529280000,0.539,0.55,0.51,0.5268,11365784.89,6033331.12,force_direct,
1529366400,0.5491,0.5625,0.5348,0.539,9461869.92,5162951.06,force_direct,
1529452800,0.54,0.5497,0.5241,0.5491,6682258.68,3580954.63,force_direct,
1529539200,0.534,0.549,0.5304,0.54,6065308.26,3265172.15,force_direct,
1529625600,0.4829,0.5355,0.47,0.534,26000137.76,12993758.92,force_direct,
1529712000,0.4922,0.4962,0.478,0.4829,5618138.28,2740019.67,force_direct,
1529798400,0.4743,0.496,0.4404,0.4922,22420471.81,10423016.59,force_direct,
1529884800,0.4802,0.4948,0.4719,0.4743,11225389.49,5392768.26,force_direct,
1529971200,0.4529,0.4828,0.4512,0.4802,10703251.52,5052568.02,force_direct,
1530057600,0.4709,0.476,0.4483,0.4529,8084920.49,3741474.85,force_direct,
1530144000,0.4461,0.4735,0.4431,0.4709,8471897.36,3860188.03,force_direct,
1530230400,0.4537,0.4607,0.4242,0.4461,15098160.46,6632658.58,force_direct,
1530316800,0.469,0.4821,0.4537,0.4537,10465860.33,4894010.38,force_direct,
1530403200,0.4622,0.4698,0.45,0.469,4481721.55,2053571.47,force_direct,
1530489600,0.489,0.4956,0.453,0.4622,10836634.94,5181244.97,force_direct,
1530576000,0.4846,0.5198,0.4769,0.489,14776114.61,7341237.91,force_direct,
1530662400,0.4913,0.506,0.4743,0.4846,8424820.89,4128311.81,force_direct,
1530748800,0.477,0.5024,0.468,0.4913,8636077.23,4166224.88,force_direct,
1530835200,0.4757,0.4812,0.4594,0.477,6805026.86,3204281.11,force_direct,
1530921600,0.4852,0.4867,0.464,0.4757,4336515.03,2055323.48,force_direct,
1531008000,0.4777,0.4884,0.4745,0.4852,8187555.61,3957135.51,force_direct,
1531094400,0.4728,0.4821,0.4706,0.4777,5643791.79,2688973.04,force_direct,
1531180800,0.442,0.473,0.4393,0.4728,11752256.79,5313297.04,force_direct,
1531267200,0.4487,0.4509,0.4406,0.442,5949598.91,2657713.68,force_direct,
1531353600,0.438,0.4492,0.4248,0.4487,6883073.67,2996328.95,force_direct,
1531440000,0.4368,0.446,0.429,0.438,7945752.58,3497588.64,force_direct,
1531526400,0.4383,0.4428,0.4323,0.4368,3346990.34,1463904.19,force_direct,
1531612800,0.4466,0.4496,0.4354,0.4383,3805268.79,1692788.23,force_direct,
1531699200,0.4826,0.484,0.4434,0.4466,11633249.21,5407201.11,force_direct,
1531785600,0.506,0.5198,0.4695,0.4826,17424962.17,8655167.09,force_direct,
1531872000,0.4894,0.5234,0.476,0.506,13990981.43,7037395.17,force_direct,
1531958400,0.4771,0.4961,0.4708,0.4894,6453236.46,3111156.67,force_direct,
1532044800,0.4455,0.4775,0.43,0.4771,13942998.42,6315981.95,force_direct,
1532131200,0.4549,0.459,0.435,0.4455,3534470.5,1595051.28,force_direct,
1532217600,0.4485,0.4635,0.4459,0.4549,4562002.17,2073955.05,force_direct,
1532304000,0.4445,0.4637,0.4419,0.4485,7300863.08,3294978.66,force_direct,
1532390400,0.4567,0.4685,0.4367,0.4445,16778463.01,7632081.81,force_direct,
1532476800,0.4589,0.4687,0.44,0.4567,15399426.11,7066314.34,force_direct,
1532563200,0.4493,0.469,0.446,0.4589,5255041.32,2411923.34,force_direct,
1532649600,0.4543,0.46,0.4439,0.4493,4988494.14,2261857.69,force_direct,
1532736000,0.458,0.458,0.4482,0.4543,2192934.83,994453.81,force_direct,
1532822400,0.4526,0.4584,0.4492,0.458,1943777.57,879771.39,force_direct,
1532908800,0.445,0.4565,0.4345,0.4526,5104430.01,2279210.05,force_direct,
1532995200,0.435,0.4465,0.427,0.445,6195176.73,2691786.25,force_direct,
1533081600,0.4462,0.4626,0.427,0.435,7854203.92,3477375.0,force_direct,
1533168000,0.4309,0.4484,0.4295,0.4462,5028943.33,2195107.16,force_direct,
1533254400,0.44,0.4464,0.4249,0.4309,9339254.42,4092368.71,force_direct,
1533340800,0.4293,0.445,0.4267,0.44,2339509.35,1015588.47,force_direct,
1533427200,0.4345,0.4375,0.4267,0.4293,3343743.11,1441851.25,force_direct,
1533513600,0.4128,0.4375,0.4032,0.4345,9024800.63,3807104.21,force_direct,
1533600000,0.3778,0.415,0.375,0.4128,15086014.98,5957347.84,force_direct,
1533686400,0.3317,0.3787,0.32,0.3778,31649730.77,10873680.42,force_direct,
1533772800,0.3442,0.3582,0.3282,0.3317,14995785.62,5149861.52,force_direct,
1533859200,0.3187,0.347,0.312,0.3442,15631427.65,5142414.65,force_direct,
1533945600,0.2971,0.321,0.288,0.3187,18136794.04,5474410.86,force_direct,
1534032000,0.2952,0.3099,0.2939,0.2971,5756775.51,1733063.58,force_direct,
1534118400,0.2744,0.31,0.2702,0.2952,16315664.16,4758537.62,force_direct,
1534204800,0.273,0.2775,0.2451,0.2744,28281912.76,7342997.41,force_direct,
1534291200,0.2803,0.302,0.2726,0.273,24574167.38,7110185.95,force_direct,
1534377600,0.2915,0.3023,0.275,0.2803,13981162.08,4062218.21,force_direct,
1534464000,0.3668,0.3739,0.2909,0.2915,29781558.2,9734932.29,force_direct,
1534550400,0.3283,0.3704,0.3121,0.3668,17318115.39,5800248.35,force_direct,
1534636800,0.3419,0.3539,0.3182,0.3283,14020031.76,4757546.75,force_direct,
1534723200,0.3149,0.35,0.3136,0.3419,21003558.08,6977823.19,force_direct,
1534809600,0.3339,0.3377,0.314,0.3149,10636394.85,3484163.77,force_direct,
1534896000,0.317,0.3541,0.31,0.3339,20414199.76,6757627.47,force_direct,
1534982400,0.326,0.331,0.316,0.317,10456951.58,3372175.74,force_direct,
1535068800,0.3275,0.3289,0.3152,0.326,9308200.79,3001801.03,force_direct,
1535155200,0.3279,0.3331,0.322,0.3275,4192319.34,1370182.43,force_direct,
1535241600,0.3239,0.3291,0.3183,0.3279,3978633.85,1283243.28,force_direct,
1535328000,0.3389,0.34,0.3219,0.3239,10186771.0,3358968.12,force_direct,
1535414400,0.3505,0.3575,0.335,0.3389,18353869.71,6363266.76,force_direct,
1535500800,0.3445,0.3544,0.3383,0.3505,11941860.21,4126272.42,force_direct,
1535587200,0.3348,0.3469,0.322,0.3445,14164877.88,4690864.66,force_direct,
1535673600,0.3348,0.3411,0.327,0.3348,6772902.81,2253181.25,force_direct,
1535760000,0.3464,0.3542,0.334,0.3348,6191161.81,2129640.0,force_direct,
1535846400,0.3416,0.3488,0.336,0.3464,6465291.66,2210516.57,force_direct,
1535932800,0.3348,0.3431,0.3329,0.3416,4689358.59,1579982.11,force_direct,
1536019200,0.3301,0.3412,0.3282,0.3348,7833487.92,2622780.92,force_direct,
1536105600,0.2786,0.3335,0.2766,0.3301,22177888.98,6635997.86,force_direct,
1536192000,0.3011,0.3047,0.268,0.2786,26662909.19,7631777.45,force_direct,
1536278400,0.2856,0.3043,0.281,0.3011,10592077.82,3108044.11,force_direct,
1536364800,0.276,0.2933,0.2685,0.2856,6845197.99,1910329.88,force_direct,
1536451200,0.2763,0.2906,0.2702,0.276,7678114.6,2152152.98,force_direct,
1536537600,0.2693,0.282,0.2589,0.2763,22863783.24,6119469.36,force_direct,
1536624000,0.2624,0.2743,0.253,0.2693,19081833.71,4978342.27,force_direct,
1536710400,0.2702,0.2729,0.2531,0.2624,11759139.04,3078886.92,force_direct,
1536796800,0.2789,0.2854,0.2665,0.2702,17946898.71,4973431.11,force_direct,
1536883200,0.2764,0.2846,0.272,0.2789,11516734.75,3206748.3,force_direct,
1536969600,0.2808,0.2846,0.2753,0.2764,4208577.24,1180779.0,force_direct,
1537056000,0.2808,0.2821,0.274,0.2808,3910910.63,1087000.54,force_direct,
1537142400,0.27,0.2836,0.2663,0.2808,12147762.23,3332151.8,force_direct,
1537228800,0.3186,0.3345,0.2691,0.27,40439109.01,12614288.34,force_direct,
1537315200,0.326,0.334,0.31,0.3186,25207705.81,8145541.91,force_direct,
1537401600,0.449,0.4914,0.3214,0.326,56655970.05,22613746.84,force_direct,
1537488000,0.5623,0.7644,0.4255,0.449,129615936.93,73796664.5,force_direct,
1537574400,0.5701,0.625,0.49,0.5623,48652358.78,27244067.62,force_direct,
1537660800,0.5704,0.595,0.5542,0.5701,18695367.29,10732660.72,force_direct,
1537747200,0.4923,0.581,0.4811,0.5704,34805665.11,18234678.83,force_direct,
1537833600,0.5235,0.55,0.435,0.4923,59769318.36,28433078.36,force_direct,
1537920000,0.513,0.5724,0.4844,0.5235,54029403.07,28530059.05,force_direct,
1538006400,0.5434,0.555,0.5022,0.513,27740863.96,14732990.23,force_direct,
1538092800,0.5374,0.551,0.5157,0.5434,18871115.33,10098597.19,force_direct,
1538179200,0.5672,0.5931,0.5218,0.5374,24557027.36,13752310.59,force_direct,
1538265600,0.5812,0.6206,0.5561,0.5672,27455440.86,16049474.15,force_direct,
1538352000,0.573,0.6,0.53,0.5812,38600338.43,21898066.83,force_direct,
1538438400,0.5139,0.577,0.5127,0.573,23718100.05,13000182.1,force_direct,
1538524800,0.525,0.5355,0.502,0.5139,23447489.71,12186151.06,force_direct,
1538611200,0.5262,0.546,0.5208,0.525,14044885.11,7495704.12,force_direct,
1538697600,0.5154,0.531,0.501,0.5262,17551879.41,9039747.32,force_direct,
1538784000,0.486,0.5192,0.461,0.5154,25574104.72,12374934.93,force_direct,
1538870400,0.48,0.49,0.4631,0.486,14081339.33,6684117.48,force_direct,
1538956800,0.4867,0.4999,0.474,0.48,21375843.52,10404238.17,force_direct,
1539043200,0.4768,0.488,0.4665,0.4867,12429038.72,5926797.22,force_direct,
1539129600,0.4595,0.4773,0.4531,0.4768,15045650.91,6963232.52,force_direct,
1539216000,0.3762,0.4595,0.372,0.4595,53414944.66,21708527.83,force_direct,
1539302400,0.4148,0.4389,0.3719,0.3762,30910364.24,12837028.41,force_direct,
1539388800,0.414,0.429,0.4074,0.4148,14044467.49,5813986.42,force_direct,
1539475200,0.3988,0.4222,0.393,0.414,10586973.78,4371515.89,force_direct,
1539561600,0.44,0.465,0.3884,0.3988,41457426.61,17913034.2,force_direct,
1539648000,0.4637,0.466,0.4359,0.44,22599189.39,10184829.81,force_direct,
1539734400,0.4626,0.4739,0.4522,0.4637,17810906.17,8222335.8,force_direct,
1539820800,0.453,0.4725,0.436,0.4626,23907295.52,10883173.62,force_direct,
1539907200,0.4499,0.4564,0.442,0.453,13680077.25,6138486.9,force_direct,
1539993600,0.4547,0.463,0.4464,0.4499,7154820.48,3251489.95,force_direct,
1540080000,0.4529,0.4633,0.4503,0.4547,7019567.32,3201867.87,force_direct,
1540166400,0.4506,0.4546,0.444,0.4529,8402930.72,3773708.29,force_direct,
1540252800,0.4592,0.474,0.4324,0.4506,27460523.68,12294731.82,force_direct,
1540339200,0.4538,0.4661,0.45,0.4592,10178859.66,4668437.61,force_direct,
1540425600,0.4546,0.4615,0.4482,0.4538,13722737.58,6221156.86,force_direct,
1540512000,0.4572,0.4593,0.4481,0.4546,13106299.64,5961100.03,force_direct,
1540598400,0.4537,0.4586,0.4503,0.4572,7329093.55,3324050.44,force_direct,
1540684800,0.4596,0.4605,0.4514,0.4537,9398317.05,4283098.62,force_direct,
1540771200,0.4399,0.4601,0.4265,0.4596,24946028.98,11031808.96,force_direct,
1540857600,0.4438,0.4477,0.4369,0.4399,12696988.03,5616783.59,force_direct,
1540944000,0.4504,0.457,0.4334,0.4438,16757493.08,7455500.68,force_direct,
1541030400,0.457,0.4582,0.445,0.4504,11101967.13,5013881.06,force_direct,
1541116800,0.4558,0.4621,0.452,0.457,29749020.59,13577259.36,force_direct,
1541203200,0.4526,0.4578,0.4499,0.4558,4674973.8,2119827.83,force_direct,
1541289600,0.4663,0.4745,0.4471,0.4526,17421467.65,8057491.38,force_direct,
1541376000,0.4957,0.4999,0.459,0.4663,25606888.41,12247639.33,force_direct,
1541462400,0.5487,0.565,0.457,0.4957,48883890.16,25836878.53,force_direct,
1541548800,0.5339,0.5517,0.5215,0.5487,21947902.06,11702817.66,force_direct,
1541635200,0.4907,0.5389,0.488,0.5339,31921549.29,16156811.43,force_direct,
1541721600,0.497,0.515,0.4897,0.4907,18698769.96,9365992.94,force_direct,
1541808000,0.5024,0.508,0.4956,0.497,10059333.29,5053698.87,force_direct,
1541894400,0.5018,0.505,0.4921,0.5024,6224952.51,3107885.09,force_direct,
1541980800,0.515,0.5256,0.4967,0.5018,21114637.78,10809274.32,force_direct,
1542067200,0.5019,0.52,0.4954,0.515,18071290.56,9222345.58,force_direct,
1542153600,0.4586,0.5035,0.4,0.5019,54202404.96,24406578.14,force_direct,
1542240000,0.4745,0.479,0.4149,0.4586,39026457.04,17565288.72,force_direct,
1542326400,0.4659,0.4798,0.456,0.4745,17891116.53,8364220.78,force_direct,
1542412800,0.486,0.4924,0.4607,0.4659,15201072.34,7276314.63,force_direct,
1542499200,0.5056,0.519,0.4856,0.486,20190247.69,10171240.01,force_direct,
